platform,search_keyword,username,content,timestamp,likes,retweets,scraped_at,scraper_version,target_keyword,extraction_date,session_duration,scroll_attempts
twitter,MBG,jane,"Kesehatan relawan menjadi fondasi penting dalam keberhasilan program. Dengan pemeriksaan berkala, SPPG memastikan setiap hidangan MBG disiapkan oleh tenaga yg bugar, terjaga, dan siap melayani anak-anak setiap hari.",2025-11-16T05:19:02.000Z,0,0,2025-11-16T13:29:45.425482,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Bandit Kota,"SPPG Semayap benar-benar menunjukkan dedikasi luar biasa! Membelah laut demi memastikan anak-anak mendapatkan gizi yg cukup melalui Kerja Nyata program MBG adalah contoh nyata komitmen utk meningkatkan kualitas hidup generasi penerus bangsa.
#LanjutkanMBG

Minggu Peach Komdigi",2025-11-16T05:18:36.000Z,0,0,2025-11-16T13:29:45.543397,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,BomNie,Merging TradFi security with Web3 innovation like $mbg is the game changer we need. Are others feeling the excitement of this shift too?,2025-11-16T05:18:28.000Z,0,0,2025-11-16T13:29:45.663404,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Shinta,"Dengan dukungan semua pihak, MBG diharapkan terus menghadirkan rasa aman bagi masyarakat, terutama menjelang hari-hari besar yang membutuhkan konsumsi pangan lebih banyak.",2025-11-16T05:18:06.000Z,0,0,2025-11-16T13:29:45.817670,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Anggela,"Kepala MBG menyesalkan kejadian di Bogor dan meminta seluruh tim untuk meningkatkan kewaspadaan di lapangan. Komitmen menjaga gizi anak tetap nomor satu. Kerja Nyata #LanjutkanMBG 

PONDPHUWIN AT MAT PREMIERE",2025-11-16T05:17:09.000Z,0,0,2025-11-16T13:29:45.945231,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Shinta,"Senang melihat semangat para relawan yang menyiapkan ribuan porsi MBG. Kerjanya tulus, hasilnya terasa langsung untuk murid-murid di banyak sekolah.",2025-11-16T05:16:50.000Z,0,0,2025-11-16T13:29:46.076450,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Manudia Sx,Program MBG terus memberi dampak besar. SPPG Angsau Dua kini sanggup menyalurkan 3.570 porsi ke 21 sekolah. Langkah kecil yang hasilnya nyata untuk anak-anak.,2025-11-16T05:16:26.000Z,0,0,2025-11-16T13:29:46.211566,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,˖ ࣪ 𝒩eulilꪮ ! ♡,kayaknya besok senin aku dapet MBG deh (*´∀`) akhirnya setelah antri lama,2025-11-16T05:15:57.000Z,0,0,2025-11-16T13:29:46.340210,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Manudia Sx,"Dengan beroperasinya ribuan SPPG di berbagai daerah, MBG membantu memastikan anak-anak hingga lansia mendapatkan akses gizi yang lebih baik.",2025-11-16T05:15:51.000Z,0,0,2025-11-16T13:29:46.456245,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Rasabadi,Program MBG di Bekasi fokus pada strategi menurunkan stunting dan memperkuat SDM. Ini adalah langkah pemerintah untuk meningkatkan kesehatan dan kecerdasan generasi penerus.,2025-11-16T05:15:29.000Z,0,0,2025-11-16T13:29:46.572308,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,w,pemrenta banggain penyerapan tenaga kerja lewat program mbg. saya beberapakali liat ada pemkab/pemkot yg meluncurkan jobfair tapi gatau kelanjutannya gimana,2025-11-16T05:15:24.000Z,2,0,2025-11-16T13:29:46.687736,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,rheiradix,"Capaian SPPG Angsau Dua: SPPG Angsau Dua (Polres Tanah Laut) mencapai produksi maksimal, menyalurkan 3.570 porsi MBG kepada penerima manfaat di 21 sekolah",2025-11-16T05:14:53.000Z,0,0,2025-11-16T13:29:46.804303,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Anne Hasbie,"Mengesankan, tapi semoga pendataan anak penerima MBG bener-bener update supaya nggak ada yang terlewat.",2025-11-16T05:13:54.000Z,0,0,2025-11-16T13:29:55.554295,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,DCV.PhucXO,exciting future for tradfi and web3. what's next for mbg?,2025-11-16T05:13:28.000Z,0,0,2025-11-16T13:29:55.680530,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,T!T.Jackson ✦,"Yeah, $mbg's got real potential.",2025-11-16T05:13:23.000Z,0,0,2025-11-16T13:29:55.804487,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Phước Lep | 𝔽rAI,The blend of TradFi security and web3 innovation is a game-changer. How excited are you for $mbg to lead this charge?,2025-11-16T05:12:05.000Z,0,0,2025-11-16T13:29:55.988408,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Tekarok 007,"Bahkan selain anak-anak sekolah dengan MBG, kesehatan SPPG juga diperhatikan pemerintah karena mereka juga termasuk rakyat kecil.",2025-11-16T05:10:06.000Z,0,0,2025-11-16T13:29:56.122139,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,哈世链闻,MultiBank把RWA、监管牌照和多链交易对拼在一起，走的是合规+机构化路线。超豪宅做起点、TradFi互通和低费率的组合很有看点，$MBG生态值得继续跟踪与验证。,2025-11-16T05:09:19.000Z,1,0,2025-11-16T13:29:56.248590,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Sutejo M,"Melihat anak-anak tersenyum saat menerima MBG membuktikan bahwa program ini bukan sekadar makan gratis, tapi kepedulian yang nyata. ",2025-11-16T05:09:10.000Z,0,0,2025-11-16T13:29:56.372483,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Sutejo M,Produksi 3.570 porsi MBG per hari menunjukkan kerja keras tim SPPG Angsau Dua yang terus konsisten memenuhi kebutuhan gizi pelajar. Mantap! ,2025-11-16T05:08:36.000Z,0,0,2025-11-16T13:29:56.493465,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,viee,SPPG Angsau Dua catat 3.570 porsi penerima manfaat MBG,2025-11-16T05:06:51.000Z,0,0,2025-11-16T13:29:56.614797,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Dosen Pembimbing,"Daripada nge-gas, mending baca dulu SOP-nya. Kalau mau diskusi langsung ayo silakan dm, saya nanti bisa share ilmu tentang standar food safety dan penerapan WHO Five Keys yang jadi acuan MBG.",2025-11-16T05:06:45.000Z,352,15,2025-11-16T13:29:56.735470,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,O K I,"BUMN dan MBG arah penyerapan dana yg luar biasa ...
Ucuk ucuk grafik kemiskinan pun menurun",2025-11-16T05:06:27.000Z,0,0,2025-11-16T13:29:56.859649,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Aprilia Wiji,"Badan Gizi Nasional menegaskan komitmennya untuk terus menyempurnakan pelaksanaan program Makan Bergizi Gratis di seluruh Indonesia.
MBG bertujuan untuk mewujudkan generasi muda Indonesia yang sehat kuat dan produktif.

#LanjutkanMBG 

Kulkas Narkoba #Trump Minggu #Gaza",2025-11-16T05:05:00.000Z,0,1,2025-11-16T13:29:56.991481,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Topik Santosa,"Kalau kementerian kerja bareng-bareng, Program MBG makin mantap! Anak-anak senang, layanan makin oke..",2025-11-16T05:04:47.000Z,0,0,2025-11-16T13:29:57.113961,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Aaron,"selanjutnya mereka gk usah kasih report ke atasan, dan atasan gk usah kasih report ke pemerintah

v

trus ada trouble mbg lg

v

salahin lg",2025-11-16T05:04:46.000Z,2,3,2025-11-16T13:29:57.248742,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,jane,Program MBG adalah upaya berkelanjutan untuk meningkatkan gizi masyarakat. Mari dukung terus langkah Tim Koordinasi Lintas Kementerian/Lembaga.,2025-11-16T05:01:41.000Z,0,0,2025-11-16T13:30:06.067884,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,fajar online,"Terkait Keracunan MBG, Kepala BGN Bilang karena Petani Berlebihan Menggunakan Nitrogen",2025-11-16T05:00:58.000Z,0,0,2025-11-16T13:30:06.201479,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,KING.base.eth,"Multibank received $3B from its partners; Mavryk and MAGE group 

This shows they believe in 
@multibank_io
 and what they are building 

The vision has started since 2005 and doesn’t looks like it’s ending soon 

Led by Naser Taher and his team Multibank is here to stay 

$MBG is",2025-11-16T05:00:27.000Z,11,0,2025-11-16T13:30:06.341190,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Mala Ayunda,"SPPG Angsau Dua milik Polres Tala berhasil menyalurkan hingga 3.570 porsi MBG ke 21 sekolah. Kerja sama dapur dan relawan membuat layanan gizi ini semakin maksimal, membantu lebih banyak anak menerima manfaat makanan bergizi setiap hari.",2025-11-16T05:00:19.000Z,0,0,2025-11-16T13:30:06.464566,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,#Abu,"Jangan diberikan pak pur, LPJ kan dulu sampai akhir tahun 2025, berikan daftar realisasi MBG tahun ini. 2026 upload anggaran terbaru pertahun.",2025-11-16T04:59:44.000Z,0,0,2025-11-16T13:30:06.584860,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Mala Ayunda,Sosialisasi MBG di Bekasi jadi bukti nyata komitmen pemerintah menurunkan stunting dan menguatkan kualitas SDM. Langkah sederhana dengan dampak besar untuk masa depan anak-anak.,2025-11-16T04:59:19.000Z,0,0,2025-11-16T13:30:06.706509,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,JensEddie Shibata,"MBG: Komitmen untuk kesehatan, kecerdasan, dan masa depan Indonesia bebas stunting. Bersama kita bisa!",2025-11-16T04:58:51.000Z,0,0,2025-11-16T13:30:06.833119,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Alwi,"Program MBG ini bagus, mungkin pelaksanaan dan kualitas makanannya yg perlu diperbaiki,,",2025-11-16T04:58:43.000Z,0,0,2025-11-16T13:30:06.952688,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,JensEddie Shibata,"Alhamdulillah, kini SPPG Angsau Dua mampu layani produksi MBG di 21 sekolah—nutrisi gratis dan semangat untuk masa depan cerah!",2025-11-16T04:58:39.000Z,0,0,2025-11-16T13:30:07.066500,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Heybee,"Nih gue kasih penjelasan untuk otak kau yang goblok itu kenapa harus steril banget, gue punya temen yang dapat proyek MBG, mereka mulai kemas dan siapin masa jam 1 pagi, beli sayur jam 7-8 malam, itung aja berapa jam sampe dimakan",2025-11-16T04:58:15.000Z,2,0,2025-11-16T13:30:07.183906,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,narinarena,SPPG Angsau Dua capai 3.570 porsi MBG! Komitmen nyata Polres Tala beri gizi terbaik untuk anak sekolah di Tanah Laut.,2025-11-16T04:58:01.000Z,0,0,2025-11-16T13:30:07.298083,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Lordfaith,"Good morning frens

Happy sunday!

Today’s focus is on 
@rainbowdotme
 and 
@multibank_io
 

> rainbowdotme is the best EVM wallet out there, also good for perps. $ETH rewards for points holders

> multibank_io is redefining tokenization of real world assets with $MBG",2025-11-16T04:57:47.000Z,69,2,2025-11-16T13:30:07.426317,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,kucing,mbg kechub hari ini thanks to gongs,2025-11-16T04:55:00.000Z,4,0,2025-11-16T13:30:15.248579,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Boa Hancook,Pemaparan tentang MBG menegaskan bahwa program ini bukan sekadar bagi makan tetapi investasi jangka panjang bagi kecerdasan dan kesehatan anak. Langkah konkret untuk membangun SDM yang lebih kuat dan berdaya saing,2025-11-16T04:54:50.000Z,0,0,2025-11-16T13:30:15.385608,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Inna Harjono,3.570 porsi MBG itu bukan angka kecil—itu harapan buat anak-anak kita!,2025-11-16T04:53:52.000Z,0,0,2025-11-16T13:30:15.519076,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,seo울 特「별」市,DON'T ever let idid work part time di dapur mbg,2025-11-16T04:52:05.000Z,0,0,2025-11-16T13:30:15.718521,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Boa Hancook,"SPPG Simpang Agung yang rutin melakukan cek kesehatan sebulan sekali menunjukkan bahwa pelayanan MBG tidak hanya soal makanan tetapi juga pemantauan kondisi anak secara menyeluruh

Langkah sederhana yang efeknya besar bagi kesehatan pelajar",2025-11-16T04:51:09.000Z,0,0,2025-11-16T13:30:15.864394,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,pikirdong,"Koq nanya kesiapan Indonesia, Bang? MBG ga ada yang ngurusi, jagung juga belum masuk masa panen, sawah juga...",2025-11-16T04:49:40.000Z,0,0,2025-11-16T13:30:16.020279,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Farid Wajdi,Farid Wajdi Farid Wajdi @farid_wajdi70 Ethics of Care Soroti Tata Kelola MBG: “Memalukan dan Memilukan”,2025-11-16T04:48:56.000Z,0,0,2025-11-16T13:30:16.401851,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,NKRI_0607,"SPPG Angsa Dua Polres Tala Kalsel udah ngegas pol sampai 3.570 porsi MBG, ini baru definisi kerja nyata!",2025-11-16T04:48:41.000Z,0,0,2025-11-16T13:30:16.556329,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Aminah Guita,"Pokja-pokja MBG hadir untuk memperkuat distribusi, keamanan pangan, hingga pemberdayaan daerah agar manfaat program makin terasa luas",2025-11-16T04:47:55.000Z,0,0,2025-11-16T13:30:16.704987,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Aminah Guita,Sosialisasi MBG di Bekasi menegaskan bahwa pembangunan manusia dimulai dari gizi yang baik agar masa depan generasi penerus lebih kuat dan sehat,2025-11-16T04:47:43.000Z,0,0,2025-11-16T13:30:16.833850,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Nuna Apriliaa,"Penguatan pokja dalam Program MBG menunjukkan komitmen serius untuk menjaga stabilitas pangan dan gizi. Dengan koordinasi yang baik, masyarakat dapat menikmati momen-momen besar dengan lebih tenang karena pasokan tetap aman dan terjaga.",2025-11-16T04:47:22.000Z,0,0,2025-11-16T13:30:16.984389,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Tasya,"Sosialisasi MBG di Bekasi menunjukkan keseriusan pemerintah memperkuat kualitas SDM sejak dini

Fokus penurunan stunting dan peningkatan kesehatan anak jadi pondasi penting bagi generasi mendatang",2025-11-16T04:46:42.000Z,0,0,2025-11-16T13:30:17.096869,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,alis yaww,Baiknya yg ngurus mbg lulusan boga pls,2025-11-16T04:46:28.000Z,3,1,2025-11-16T13:30:17.236441,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,thalia,"Pembentukan 5 Pokja Program MBG ini langkah strategis banget. Dengan 14.773 SPPG aktif di lapangan, koordinasi lintas kementerian jadi kunci agar pasokan pangan stabil dan program makin lancar.",2025-11-16T04:44:17.000Z,0,0,2025-11-16T13:30:26.637328,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Garie Siput,MBG sebagai upaya wujudkan visi Indonesia Emas 2045,2025-11-16T04:44:06.000Z,0,0,2025-11-16T13:30:26.762713,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,LelahSekali,artinya bisa buat mbg yg auditnya gak jelas,2025-11-16T04:43:48.000Z,0,0,2025-11-16T13:30:26.918014,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Garie Siput,Australia dukung program MBG Presiden Prabowo,2025-11-16T04:43:33.000Z,0,0,2025-11-16T13:30:27.042292,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Garie Siput,MBG bawa berkah bagi peternak ayam petelur,2025-11-16T04:43:24.000Z,0,0,2025-11-16T13:30:27.214628,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,arip hakim,Program MBG di Bekasi memusatkan perhatian pada upaya menurunkan angka stunting sekaligus memperkuat kualitas sumber daya manusia daerah.,2025-11-16T04:43:09.000Z,0,0,2025-11-16T13:30:27.386148,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Allasan7,"Keren sekali SPPG Angsau Dua milik Polres Tala sudah capai 3.570 porsi MBG

Kerja nyata yang langsung terasa manfaatnya untuk anak sekolah. Program ini memang terbukti bantu banyak keluarga",2025-11-16T04:42:48.000Z,0,0,2025-11-16T13:30:27.540933,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Hasan Suyukti,Lha sekarang malah kosong di pasar....semua minyak kita masuk ke dapur2 MBG .... Gag tau zulhas itu bisa kerja apa tidak ..,2025-11-16T04:42:31.000Z,0,0,2025-11-16T13:30:27.666591,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Luisaa,"Relawan yang sehat memberi pelayanan yang lebih optimal. Karena itu, BGN terus memperhatikan kesehatan para SPPG dengan rutin melakukan pengecekan kesehatan agar seluruh proses penyediaan MBG tetap aman, higienis, dan maksimal untuk kebutuhan gizi anak-anak.",2025-11-16T04:41:49.000Z,0,0,2025-11-16T13:30:27.800706,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Rakyat Baris Lurus,Anak Wakil Ketua DPRD Sulsel Kuasai 41 Dapur MBG,2025-11-16T04:41:44.000Z,0,0,2025-11-16T13:30:27.940761,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,nurulnurul,"Kita doakan MBG semakin baik, dan setiap SPPG tak berhenti mengevaluasi diri demi pelayanan yang lebih maksimal. Inilah Kerja Nyata yang dibutuhkan rakyat #LanjutkanMBG",2025-11-16T04:41:41.000Z,0,0,2025-11-16T13:30:28.068065,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Luisaa,Ade Tias Maulana menegaskan bahwa program MBG adalah langkah strategis untuk meningkatkan kesehatan dan kecerdasan anak Bangsa.,2025-11-16T04:41:39.000Z,0,0,2025-11-16T13:30:28.198922,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,nurulnurul,"Semoga MBG makin baik ke depan, dan semakin banyak SPPG yang melakukan evaluasi demi kebaikan bersama. Semua demi menghadirkan Kerja Nyata yang benar-benar terasa #LanjutkanMBG",2025-11-16T04:40:55.000Z,0,0,2025-11-16T13:30:28.354487,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,M. Syafirr,"SPPG Angsau Dua Polres Tala capai maksimal 3.570 porsi MBG! 
Dikelola Yayasan Kemala Bhayangkari jajaran Polda Kalsel, kini 21 sekolah nikmati Makan Bergizi Gratis setiap hari.",2025-11-16T04:37:59.000Z,0,0,2025-11-16T13:30:36.291515,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Ell,"MBG nya udah di spill duluan,vt proses nyiapin MBG nya menyusul kemudian 

Tapi Manda disini cantik banget 

TikTokAM",2025-11-16T04:37:36.000Z,22,4,2025-11-16T13:30:36.425949,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Gyeanitha,Permintaan yang bagus pastinya terus di iringi dengan perbaikan kualitas. Mari kita sukseskan terus program MBG dengan baik demi anak anak Indonesia yang lebih baik,2025-11-16T04:37:11.000Z,0,0,2025-11-16T13:30:36.540376,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,aye es krim | FB GA! (yg g fb pcr nya boston),kamu hiu yang digoreng buat mbg ya? WKWKWK,2025-11-16T04:36:32.000Z,0,0,2025-11-16T13:30:36.669258,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,M. Syafirr,"Sosialisasi Program MBG di Bekasi: Fokus pada penurunan angka stunting dan peningkatan kualitas SDM. Ade Tias Maulana menegaskan, Makan Bergizi Gratis (MBG) adalah langkah strategis pemerintah untuk mencetak generasi sehat, cerdas, dan unggul! ",2025-11-16T04:36:27.000Z,0,0,2025-11-16T13:30:36.816157,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Nayla Faatin,"SPPG Angsau Dua Polres Tala sukses mencapai 3.570 porsi MBG, bukti nyata komitmen dalam memenuhi gizi anak-anak sekolah dan memperluas manfaat bagi semakin banyak penerima.",2025-11-16T04:36:17.000Z,0,0,2025-11-16T13:30:36.938054,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,huhuhaha,Mau nya elu di penjara..biar dpt MBG,2025-11-16T04:36:14.000Z,0,0,2025-11-16T13:30:37.057408,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Hil.,??????? I’m still mbg biggest haters btw and it wont change,2025-11-16T04:35:23.000Z,0,0,2025-11-16T13:30:37.183731,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Semad,"Melalui penyampaian yang dilakukan dalam kegiatan sosialisasi, dijelaskan bahwa Program MBG menjadi bentuk komitmen pemerintah untuk memastikan anak-anak mendapatkan asupan gizi yang cukup.",2025-11-16T04:35:17.000Z,0,0,2025-11-16T13:30:37.301439,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Nayla Faatin,"Edukasi MBG di Bekasi terus digencarkan untuk menurunkan stunting dan memperkuat kualitas SDM, memastikan generasi muda tumbuh sehat, cerdas, dan siap bersaing.",2025-11-16T04:35:11.000Z,0,0,2025-11-16T13:30:37.441382,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Marselio.,"Kerja hening, hasil terang. Dari dapur SPPG Angsau Dua sampai ke meja makan anak sekolah, 3.570 porsi MBG tersalurkan tanpa putus. Kolaborasi yang beneran berdampak.",2025-11-16T04:35:09.000Z,0,0,2025-11-16T13:30:37.567217,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,goodnight,"Anak-anak lebih aktif berpartisipasi dalam kegiatan olahraga dan ekstrakurikuler.
Gizi baik membantu menjaga suasana hati dan emosi anak tetap stabil.

~kawal MBG~",2025-11-16T04:35:07.000Z,0,0,2025-11-16T13:30:37.683735,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Hidup Nusantara,Australia dukung program MBG Presiden Prabowo,2025-11-16T04:33:32.000Z,0,0,2025-11-16T13:30:45.228599,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,rahmawati,Dukung Program MBG di Papua,2025-11-16T04:33:26.000Z,0,0,2025-11-16T13:30:45.344072,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,rahmawati,Dukung Program MBG di Papua,2025-11-16T04:33:20.000Z,0,0,2025-11-16T13:30:45.457746,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,king castillo,"Ade Tias Maulana menegaskan:
""Program MBG merupakan langkah strategis pemerintah dalam meningkatkan kesehatan dan kecerdasan generasi penerus. Makan Bergizi Gratis (MBG) sebagai bentuk komitmen dalam meningkatkan kualitas sumber daya manusia serta menekan angka stunting",2025-11-16T04:33:13.000Z,0,0,2025-11-16T13:30:45.576422,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,rahmawati,Dukung Program MBG di Papua,2025-11-16T04:33:12.000Z,0,0,2025-11-16T13:30:45.708242,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,bella,"Tim Koordinasi Lintas Kementerian/Lembaga Program MBG membentuk lima kelompok kerja (pokja) untuk mempercepat penyelesaian berbagai persoalan lintas sektor. Pokja-pokja ini berfokus pada pasokan pangan, percepatan infrastruktur pendukung, keamanan pangan dll",2025-11-16T04:33:10.000Z,0,0,2025-11-16T13:30:45.834067,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Widhi Lawan,"masih banyak hal yg tdk baik di #mbg 
@Gerindra
 #kerashati rakyat dikorbankan.",2025-11-16T04:33:09.000Z,1,0,2025-11-16T13:30:45.956374,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Rizky_onee,Sosialisasi MBG di Bekasi fokus pada penurunan stunting dan penguatan SDM. Langkah penting pemerintah untuk meningkatkan kualitas generasi penerus Bangsa yang sehat dan Unggul,2025-11-16T04:32:28.000Z,0,0,2025-11-16T13:30:46.083426,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Mas Boedi,"mngkin krna di Norwegia  progrm MBG nya dah pukuhan tahun lalu, jd generasinya sdh gk ada yh stunting lagi

jd tumbuh raksasa",2025-11-16T04:32:15.000Z,0,0,2025-11-16T13:30:46.217639,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Kang OJEK,"Program SPPG Angsau Dua Polres Tanah Laut terus menunjukkan komitmen dalam memenuhi gizi anak-anak sekolah. Berkat sinergi dapur produksi dan para relawan, layanan makan bergizi gratis (MBG) telah menjangkau 3.570 porsi di 21 sekolah.

#SPPGAngsauDua #PolresTanahLaut",2025-11-16T04:31:56.000Z,0,0,2025-11-16T13:30:46.349213,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,nana,"SPPG Angsau Dua Polres Tala Cetak Rekor!
3.570 porsi MBG gratis terdistribusi ke 21 sekolah! 
Alhamdulillah, maksimal manfaat untuk anak-anak kita!",2025-11-16T04:31:52.000Z,0,0,2025-11-16T13:30:46.477480,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Cah' Solo," Sosialisasi MBG di Bekasi!
Fokus utama: Turunkan stunting & perkuat kualitas SDM.

Ade Tias Maulana menegaskan bahwa Program Makan Bergizi Gratis (MBG) adalah langkah strategis pemerintah untuk meningkatkan kesehatan, kecerdasan, dan masa depan generasi penerus.",2025-11-16T04:28:44.000Z,0,0,2025-11-16T13:30:55.574637,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
